model,year,price,transmission,mileage,fuelType,mpg,finance_monthly,lease_monthly,horsepower
Aygo,2018,8995,Manual,15174,Gasoline,68.9,164.3,155.64,72
Aygo,2017,7880,Manual,22479,Gasoline,69,143.93,138.83,68
Aygo,2017,7495,Manual,13485,Gasoline,69,136.9,133.03,68
Aygo,2016,6550,Manual,31624,Gasoline,69,119.64,118.78,68
Aygo,2020,9995,Manual,649,Gasoline,56.5,182.56,165.08,72
Aygo,2017,8550,Manual,10687,Gasoline,68.9,156.17,148.93,68
Aygo,2020,11360,Manual,560,Gasoline,57.7,207.5,184.89,72
Aygo,2019,10382,Manual,500,Gasoline,57.7,189.63,176.55,72
Aygo,2019,10382,Manual,350,Gasoline,57.7,189.63,176.55,72
Aygo,2017,6821,Manual,12346,Gasoline,69,124.59,122.87,68
Aygo,2014,6385,Manual,26866,Gasoline,69,116.63,116.3,68
Aygo,2017,7998,Manual,23406,Gasoline,68.9,146.09,140.61,68
Aygo,2017,6495,Manual,20023,Gasoline,69,118.63,117.95,68
Aygo,2018,10500,Manual,7094,Gasoline,56.5,191.79,178.33,72
Aygo,2017,8390,Manual,10575,Gasoline,68.9,153.25,146.52,68
Aygo,2017,7880,Manual,16882,Gasoline,68.9,143.93,138.83,68
Aygo,2017,8998,Manual,4643,Gasoline,68.9,164.35,155.69,68
Aygo,2018,8220,Manual,23810,Gasoline,69,150.14,143.96,72
Aygo,2019,10750,Manual,32,Gasoline,57.7,196.35,182.1,72
Aygo,2017,9370,Manual,17443,Gasoline,68.9,171.15,161.29,68
Aygo,2018,8720,Manual,26832,Gasoline,68.9,159.28,151.49,72
Aygo,2019,10750,Manual,32,Gasoline,57.7,196.35,182.1,72
Aygo,2019,9495,Manual,9057,Gasoline,57.7,173.43,163.18,72
Aygo,2020,11500,Manual,472,Gasoline,56.5,210.05,186.92,72
Aygo,2018,9998,Manual,8410,Gasoline,68.9,182.62,170.76,72
Aygo,2017,8295,Manual,37973,Gasoline,68.9,151.51,145.09,68
Aygo,2008,2495,Manual,99000,Gasoline,61.4,45.57,57.66,68
Aygo,2017,5900,Manual,22066,Gasoline,69,107.77,108.99,68
Aygo,2017,7100,Manual,21441,Gasoline,68.9,129.68,127.07,68
Aygo,2017,6900,Manual,17186,Gasoline,68.9,126.03,124.06,68
Aygo,2009,5995,Automatic,6000,Gasoline,61.4,109.5,110.42,68
Aygo,2014,4495,Manual,60756,Gasoline,65.7,82.1,87.81,68
Aygo,2017,7950,Manual,13085,Gasoline,68.9,145.21,139.89,68
Aygo,2009,3295,Manual,77000,Gasoline,62.8,60.18,69.72,68
Aygo,2017,8500,Automatic,3620,Gasoline,67,155.26,148.18,68
Aygo,2018,8000,Manual,8245,Gasoline,68.9,146.12,140.64,72
Aygo,2019,10495,Automatic,4600,Gasoline,55.4,191.7,178.25,72
Aygo,2018,7800,Manual,12142,Gasoline,68.9,142.47,137.63,72
Aygo,2017,5000,Manual,72966,Gasoline,69,91.33,95.42,68
Aygo,2011,4295,Manual,39841,Gasoline,61.4,78.45,84.79,68
Aygo,2017,7150,Manual,5612,Gasoline,69,130.6,127.83,68
Aygo,2013,4995,Manual,41450,Gasoline,65.7,91.24,95.34,68
Aygo,2015,6299,Manual,17552,Gasoline,69,115.05,115,68
Aygo,2018,8794,Manual,4075,Gasoline,56.5,160.63,152.61,72
Aygo,2019,9995,Manual,2241,Gasoline,56.5,182.56,170.71,72
Aygo,2019,9795,Manual,2743,Gasoline,56.5,178.91,167.7,72
Aygo,2019,9694,Manual,100,Gasoline,56.5,177.07,166.18,72
Aygo,2017,8690,Manual,2908,Gasoline,68.9,158.73,151.04,68
C-HR,2017,20500,Automatic,26779,Hybrid,74.3,374.44,329.07,122
C-HR,2017,20500,Automatic,18079,Hybrid,74.3,374.44,329.07,122
C-HR,2019,26250,Automatic,3045,Hybrid,74.3,479.47,415.75,122
C-HR,2017,19965,Automatic,18000,Hybrid,74.3,364.67,321,122
C-HR,2017,17998,Automatic,18295,Hybrid,74.3,328.74,291.35,122
C-HR,2019,19495,Manual,11759,Gasoline,41.5,356.09,313.92,114
C-HR,2018,17998,Automatic,18657,Hybrid,74.3,328.74,291.35,122
C-HR,2017,13298,Manual,24254,Gasoline,47.9,242.89,220.5,114
C-HR,2019,16495,Manual,14372,Gasoline,41.5,301.29,268.7,114
C-HR,2018,19995,Automatic,16182,Hybrid,74.3,365.22,321.46,122
C-HR,2017,20391,Automatic,31974,Hybrid,74.3,372.45,327.43,122
C-HR,2017,15495,Manual,29557,Gasoline,47.9,283.02,253.62,114
C-HR,2018,20998,Automatic,27931,Hybrid,74.3,383.54,336.58,122
C-HR,2017,13998,Manual,33745,Gasoline,47.1,255.68,231.06,114
C-HR,2019,17995,Manual,5905,Gasoline,41.5,328.69,291.31,114
C-HR,2018,20995,Automatic,14735,Gasoline,44.8,383.48,336.53,114
C-HR,2017,18495,Automatic,8100,Gasoline,47.9,337.82,298.84,114
C-HR,2018,16995,Manual,13280,Gasoline,47.1,310.42,276.23,114
C-HR,2017,20498,Automatic,23988,Hybrid,74.3,374.41,329.04,122
C-HR,2018,21998,Automatic,22217,Hybrid,74.3,401.8,351.65,122
C-HR,2018,17995,Automatic,14800,Gasoline,47.9,328.69,291.31,114
C-HR,2018,20995,Automatic,23406,Hybrid,74.3,383.48,336.53,122
C-HR,2019,22498,Automatic,17288,Hybrid,74.3,410.94,359.19,122
C-HR,2019,22498,Automatic,14893,Hybrid,74.3,410.94,359.19,122
C-HR,2017,13998,Manual,24612,Gasoline,47.9,255.68,231.06,114
C-HR,2017,16498,Manual,22957,Gasoline,47.1,301.34,268.74,114
C-HR,2017,18998,Automatic,24773,Hybrid,74.3,347.01,306.43,122
C-HR,2018,21998,Automatic,9501,Hybrid,74.3,401.8,351.65,122
C-HR,2019,22498,Automatic,16690,Hybrid,74.3,410.94,359.19,122
C-HR,2019,23998,Automatic,9228,Hybrid,74.3,438.34,381.8,122
C-HR,2017,15998,Manual,32770,Gasoline,47.1,292.21,261.2,114
C-HR,2017,16998,Automatic,24717,Hybrid,74.3,310.48,276.28,122
C-HR,2018,22498,Automatic,10491,Hybrid,74.3,410.94,359.19,122
C-HR,2019,22498,Automatic,21566,Hybrid,74.3,410.94,359.19,122
C-HR,2017,18998,Automatic,16451,Gasoline,44.8,347.01,306.43,114
C-HR,2018,20498,Automatic,38908,Hybrid,74.3,374.41,329.04,122
C-HR,2019,27440,Automatic,2905,Hybrid,57.7,501.2,433.68,122
C-HR,2019,25998,Automatic,2996,Hybrid,74.3,474.87,411.95,122
C-HR,2018,22990,Automatic,11911,Hybrid,74.3,419.92,366.6,122
C-HR,2017,16998,Automatic,28183,Hybrid,74.3,310.48,276.28,122
C-HR,2018,23440,Automatic,12814,Hybrid,74.3,428.14,373.39,122
C-HR,2018,20690,Automatic,9246,Hybrid,74.3,377.91,331.93,122
C-HR,2020,26995,Automatic,2500,Hybrid,54.3,493.08,411.76,184
C-HR,2019,24495,Automatic,1100,Hybrid,74.3,447.41,389.29,122
C-HR,2017,18498,Automatic,52625,Hybrid,74.3,337.87,298.89,122
C-HR,2019,22998,Automatic,20786,Hybrid,74.3,420.07,366.72,122
C-HR,2017,15798,Manual,28761,Gasoline,47.1,288.56,258.19,114
C-HR,2017,16995,Automatic,42520,Hybrid,74.3,310.42,276.23,122
C-HR,2017,17990,Automatic,29626,Gasoline,44.8,328.6,291.23,114
C-HR,2019,18998,Manual,13044,Gasoline,41.5,347.01,306.43,114
C-HR,2018,17798,Automatic,22418,Hybrid,74.3,325.09,288.34,122
C-HR,2017,18995,Automatic,26955,Hybrid,74.3,346.95,306.38,122
C-HR,2018,21995,Automatic,21995,Hybrid,74.3,401.75,351.6,122
C-HR,2018,23990,Automatic,5810,Hybrid,74.3,438.19,381.68,122
C-HR,2018,23990,Automatic,5500,Hybrid,74.3,438.19,381.68,122
C-HR,2017,20998,Automatic,11610,Hybrid,74.3,383.54,336.58,122
C-HR,2019,23995,Automatic,10880,Hybrid,74.3,438.28,381.75,122
C-HR,2017,17295,Automatic,42520,Hybrid,74.3,315.9,280.76,122
C-HR,2017,20970,Automatic,21278,Hybrid,74.3,383.03,336.15,122
C-HR,2017,21990,Automatic,19741,Hybrid,74.3,401.66,351.53,122
C-HR,2019,27490,Automatic,3800,Hybrid,57.7,502.12,434.44,122
C-HR,2019,30990,Automatic,2500,Hybrid,54.3,566.05,487.2,184
C-HR,2018,16998,Automatic,30239,Hybrid,74.3,310.48,276.28,122
C-HR,2018,16998,Manual,25414,Gasoline,41.5,310.48,276.28,114
C-HR,2019,23298,Automatic,9347,Hybrid,74.3,425.55,371.25,122
C-HR,2018,23490,Automatic,5000,Hybrid,74.3,429.06,374.14,122
C-HR,2017,20995,Automatic,17697,Hybrid,74.3,383.48,336.53,122
C-HR,2018,18070,Manual,37003,Gasoline,41.5,330.06,292.44,114
C-HR,2017,19495,Automatic,22508,Hybrid,74.3,356.09,313.92,122
C-HR,2019,23995,Automatic,10532,Hybrid,74.3,438.28,381.75,122
C-HR,2018,17498,Automatic,26078,Hybrid,74.3,319.61,283.82,122
C-HR,2018,17498,Automatic,27450,Hybrid,74.3,319.61,283.82,122
C-HR,2018,17798,Automatic,24248,Hybrid,74.3,325.09,288.34,122
C-HR,2018,19998,Automatic,2092,Gasoline,34.5,365.27,321.5,114
C-HR,2018,17998,Automatic,18147,Hybrid,74.3,328.74,291.35,122
C-HR,2017,16998,Automatic,27304,Hybrid,74.3,310.48,276.28,122
C-HR,2017,16498,Manual,12850,Gasoline,47.1,301.34,268.74,114
C-HR,2017,17998,Automatic,23692,Gasoline,44.8,328.74,291.35,114
C-HR,2017,17298,Automatic,11772,Gasoline,47.9,315.96,280.8,114
C-HR,2019,23498,Automatic,2920,Hybrid,57.7,429.2,374.26,122
C-HR,2017,13395,Manual,21922,Gasoline,47.9,244.67,221.97,114
C-HR,2017,19998,Automatic,23515,Hybrid,74.3,365.27,321.5,122
C-HR,2019,24998,Automatic,1379,Hybrid,54.3,456.6,396.87,184
C-HR,2017,13588,Manual,44311,Gasoline,47.1,248.19,224.88,114
C-HR,2018,20795,Automatic,13741,Hybrid,74.3,379.83,333.52,122
C-HR,2017,19999,Automatic,32058,Hybrid,74.3,365.29,321.52,122
C-HR,2017,16060,Manual,17841,Gasoline,47.1,293.34,262.14,114
C-HR,2017,19543,Automatic,27310,Hybrid,74.3,356.96,314.64,122
C-HR,2018,16995,Manual,15046,Gasoline,47.1,310.42,276.23,114
C-HR,2017,16985,Automatic,26656,Gasoline,47.9,310.24,276.08,114
C-HR,2017,13490,Manual,25200,Gasoline,47.9,246.4,223.4,114
C-HR,2017,13450,Manual,13752,Gasoline,47.9,245.67,222.8,114
C-HR,2018,19495,Automatic,13302,Hybrid,74.3,356.09,313.92,122
C-HR,2017,16495,Automatic,30024,Hybrid,74.3,301.29,268.7,122
C-HR,2018,16990,Automatic,8493,Gasoline,47.9,310.33,276.16,114
C-HR,2018,19995,Automatic,24547,Hybrid,74.3,365.22,321.46,122
C-HR,2016,20495,Automatic,20262,Hybrid,74.3,374.35,328.99,122
C-HR,2018,20995,Automatic,8661,Hybrid,74.3,383.48,336.53,122
C-HR,2017,19995,Automatic,30083,Hybrid,74.3,365.22,321.46,122
C-HR,2019,22995,Manual,2265,Gasoline,41.5,420.01,366.68,114
C-HR,2017,16995,Manual,28973,Gasoline,47.1,310.42,276.23,114
C-HR,2017,17495,Automatic,23474,Gasoline,44.8,319.55,283.77,114
C-HR,2019,26000,Automatic,6015,Hybrid,57.7,474.9,411.98,122
C-HR,2018,22000,Automatic,24417,Hybrid,74.3,401.84,351.68,122
C-HR,2018,22000,Automatic,8813,Hybrid,74.3,401.84,351.68,122
C-HR,2018,21750,Automatic,17000,Hybrid,74.3,397.27,347.91,122
C-HR,2017,17700,Automatic,18851,Hybrid,74.3,323.3,286.86,122
C-HR,2018,14500,Manual,30000,Gasoline,47.9,264.85,238.62,114
C-HR,2017,17498,Manual,14429,Gasoline,47.1,319.61,283.82,114
C-HR,2017,17498,Automatic,23971,Hybrid,74.3,319.61,283.82,122
C-HR,2018,21980,Automatic,12976,Hybrid,74.3,401.48,351.38,122
C-HR,2018,18995,Automatic,27195,Hybrid,74.3,346.95,306.38,122
C-HR,2019,19390,Manual,3544,Gasoline,41.5,354.17,312.34,114
C-HR,2016,15765,Manual,28118,Gasoline,47.1,287.96,257.69,114
C-HR,2018,17995,Manual,17214,Gasoline,47.1,328.69,291.31,114
C-HR,2019,22498,Automatic,8758,Hybrid,74.3,410.94,359.19,122
C-HR,2019,22788,Automatic,9264,Hybrid,74.3,416.23,363.56,122
C-HR,2018,21888,Automatic,11819,Hybrid,74.3,399.79,349.99,122
C-HR,2017,12995,Manual,44720,Gasoline,47.9,237.36,215.94,114
C-HR,2019,25288,Automatic,3456,Hybrid,74.3,461.9,401.24,122
C-HR,2018,20997,Automatic,31586,Hybrid,74.3,383.52,336.56,122
C-HR,2018,21888,Automatic,10565,Hybrid,74.3,399.79,349.99,122
C-HR,2018,17798,Automatic,20691,Hybrid,74.3,325.09,288.34,122
C-HR,2018,17998,Automatic,16994,Hybrid,74.3,328.74,291.35,122
C-HR,2019,21928,Automatic,9909,Hybrid,74.3,400.53,350.59,122
C-HR,2017,20489,Automatic,14889,Hybrid,74.3,374.24,328.9,122
C-HR,2019,28890,Automatic,2562,Hybrid,54.3,527.69,455.54,184
C-HR,2020,26980,Automatic,2448,Hybrid,57.7,492.8,411.54,122
C-HR,2017,20495,Automatic,21758,Hybrid,74.3,374.35,328.99,122
C-HR,2017,13998,Manual,32021,Gasoline,47.9,255.68,231.06,114
C-HR,2018,17798,Automatic,20400,Hybrid,74.3,325.09,288.34,122
C-HR,2017,19988,Automatic,29031,Hybrid,74.3,365.09,321.35,122
C-HR,2019,25290,Automatic,11635,Hybrid,74.3,461.93,401.27,122
C-HR,2017,13995,Manual,38500,Gasoline,47.9,255.63,231.01,114
C-HR,2018,15990,Manual,16120,Gasoline,41.5,292.07,261.08,114
C-HR,2017,17495,Automatic,10000,Gasoline,47.9,319.55,283.77,114
C-HR,2017,22195,Automatic,12215,Hybrid,74.3,405.4,354.62,122
C-HR,2017,17700,Automatic,39467,Hybrid,74.3,323.3,286.86,122
C-HR,2017,17395,Automatic,7325,Hybrid,74.3,317.73,282.26,122
C-HR,2017,21844,Automatic,26127,Hybrid,74.3,398.99,349.33,122
C-HR,2017,21245,Automatic,20122,Hybrid,74.3,388.05,340.3,122
C-HR,2018,20690,Automatic,11074,Hybrid,74.3,377.91,331.93,122
C-HR,2017,21990,Automatic,13791,Hybrid,74.3,401.66,351.53,122
C-HR,2020,28990,Automatic,1265,Hybrid,54.3,529.52,440.71,184
C-HR,2019,23790,Automatic,7248,Hybrid,74.3,434.54,378.66,122
C-HR,2018,21490,Automatic,19404,Hybrid,74.3,392.53,343.99,122
C-HR,2017,21490,Automatic,11221,Hybrid,74.3,392.53,343.99,122
C-HR,2018,21990,Automatic,7310,Hybrid,74.3,401.66,351.53,122
C-HR,2018,17990,Automatic,22915,Hybrid,74.3,328.6,291.23,122
C-HR,2019,23790,Automatic,7620,Hybrid,74.3,434.54,378.66,122
C-HR,2020,27990,Automatic,985,Hybrid,58.9,511.25,426.2,122
C-HR,2017,14690,Manual,17258,Gasoline,47.9,268.32,241.49,114
C-HR,2019,24995,Automatic,2223,Hybrid,74.3,456.55,396.83,122
C-HR,2018,20995,Automatic,21174,Hybrid,74.3,383.48,336.53,122
C-HR,2018,21995,Automatic,27881,Hybrid,74.3,401.75,351.6,122
C-HR,2019,22995,Manual,236,Gasoline,41.5,420.01,366.68,114
C-HR,2018,15570,Manual,26930,Gasoline,47.1,284.39,254.75,114
C-HR,2017,18650,Automatic,13805,Hybrid,74.3,340.65,301.18,122
C-HR,2017,15990,Automatic,3920,Gasoline,47.9,292.07,261.08,114
C-HR,2019,21980,Manual,9999,Gasoline,41.5,401.48,351.38,114
C-HR,2019,26980,Automatic,10000,Hybrid,54.3,492.8,426.75,184
C-HR,2018,19990,Automatic,12332,Hybrid,74.3,365.13,321.38,122
C-HR,2018,21995,Automatic,24771,Hybrid,74.3,401.75,351.6,122
C-HR,2017,16995,Manual,14551,Gasoline,47.1,310.42,276.23,114
C-HR,2019,22795,Automatic,9045,Hybrid,74.3,416.36,363.66,122
C-HR,2018,22995,Automatic,15441,Hybrid,74.3,420.01,366.68,122
C-HR,2018,23495,Automatic,7733,Hybrid,74.3,429.15,374.22,122
C-HR,2018,21995,Automatic,14214,Hybrid,74.3,401.75,351.6,122
C-HR,2018,22095,Automatic,10472,Hybrid,74.3,403.58,353.11,122
C-HR,2019,27295,Automatic,1748,Hybrid,74.3,498.56,431.5,122
C-HR,2018,23495,Automatic,11882,Hybrid,74.3,429.15,374.22,122
C-HR,2018,22995,Automatic,14494,Hybrid,74.3,420.01,366.68,122
C-HR,2017,16795,Manual,17530,Gasoline,47.1,306.77,273.22,114
C-HR,2017,17998,Automatic,8001,Gasoline,47.9,328.74,291.35,114
C-HR,2017,17998,Automatic,19524,Hybrid,74.3,328.74,291.35,122
C-HR,2017,19998,Automatic,16752,Hybrid,74.3,365.27,321.5,122
C-HR,2017,21698,Automatic,16276,Hybrid,74.3,396.32,347.13,122
C-HR,2018,17990,Automatic,14000,Gasoline,47.9,328.6,291.23,114
C-HR,2017,18798,Automatic,11387,Gasoline,44.8,343.35,303.41,114
C-HR,2017,19995,Automatic,30612,Hybrid,74.3,365.22,321.46,122
C-HR,2017,21495,Automatic,13025,Hybrid,74.3,392.62,344.07,122
C-HR,2017,17495,Automatic,21835,Gasoline,44.8,319.55,283.77,114
C-HR,2017,20495,Automatic,16990,Hybrid,74.3,374.35,328.99,122
C-HR,2017,21495,Automatic,18628,Hybrid,74.3,392.62,344.07,122
C-HR,2019,23495,Automatic,10494,Hybrid,74.3,429.15,374.22,122
C-HR,2017,22995,Automatic,12000,Hybrid,74.3,420.01,366.68,122
C-HR,2017,20995,Automatic,14600,Hybrid,74.3,383.48,336.53,122
C-HR,2017,21495,Automatic,19074,Hybrid,74.3,392.62,344.07,122
C-HR,2018,18495,Automatic,11250,Gasoline,47.9,337.82,298.84,114
C-HR,2017,19980,Automatic,20055,Hybrid,74.3,364.94,321.23,122
C-HR,2017,20395,Automatic,15807,Hybrid,74.3,372.52,327.49,122
C-HR,2017,15998,Manual,29760,Gasoline,47.1,292.21,261.2,114
C-HR,2018,22500,Automatic,9102,Hybrid,74.3,410.97,359.22,122
C-HR,2017,20995,Automatic,24500,Hybrid,74.3,383.48,336.53,122
C-HR,2019,29486,Automatic,3258,Hybrid,54.3,538.58,464.53,184
C-HR,2019,28495,Automatic,3500,Hybrid,74.3,520.48,449.59,122
C-HR,2017,14750,Manual,16996,Gasoline,47.9,269.42,242.39,114
C-HR,2017,11995,Manual,56382,Gasoline,47.9,219.09,200.86,114
C-HR,2017,21500,Automatic,5643,Hybrid,74.3,392.71,344.14,122
C-HR,2017,22500,Automatic,6616,Hybrid,74.3,410.97,359.22,122
C-HR,2019,25700,Automatic,3066,Hybrid,74.3,469.42,407.45,122
C-HR,2017,21290,Automatic,15977,Hybrid,74.3,388.87,340.98,122
C-HR,2018,19125,Automatic,19404,Hybrid,74.3,349.33,308.34,122
C-HR,2018,17498,Automatic,28451,Hybrid,74.3,319.61,283.82,122
C-HR,2017,17990,Automatic,17113,Gasoline,44.8,328.6,291.23,114
C-HR,2018,18498,Automatic,25576,Hybrid,74.3,337.87,298.89,122
C-HR,2017,18490,Automatic,26347,Gasoline,44.8,337.73,298.77,114
C-HR,2017,21690,Automatic,9117,Hybrid,74.3,396.18,347.01,122
C-HR,2017,17998,Automatic,12287,Hybrid,74.3,328.74,291.35,122
C-HR,2017,19298,Automatic,27893,Hybrid,74.3,352.49,310.95,122
C-HR,2017,17695,Manual,19494,Gasoline,47.1,323.21,286.79,114
C-HR,2016,18000,Automatic,39666,Hybrid,74.3,328.78,291.38,122
C-HR,2018,22491,Automatic,7521,Hybrid,74.3,410.81,359.08,122
C-HR,2019,25164,Automatic,15731,Hybrid,74.3,459.63,399.37,122
C-HR,2019,16995,Manual,12887,Gasoline,41.5,310.42,276.23,114
C-HR,2018,21995,Automatic,17929,Hybrid,74.3,401.75,351.6,122
C-HR,2016,20562,Automatic,18738,Hybrid,74.3,375.57,330,122
C-HR,2019,25305,Automatic,8897,Hybrid,74.3,462.21,401.5,122
C-HR,2019,29300,Automatic,3060,Hybrid,54.3,535.18,461.72,184
C-HR,2017,16752,Manual,17785,Gasoline,47.1,305.98,272.57,114
C-HR,2017,21388,Automatic,13315,Hybrid,74.3,390.66,342.45,122
C-HR,2018,17498,Automatic,28414,Hybrid,74.3,319.61,283.82,122
C-HR,2017,19991,Automatic,30141,Hybrid,74.3,365.15,321.4,122
C-HR,2017,21052,Automatic,9221,Hybrid,74.3,384.53,337.39,122
C-HR,2017,21501,Automatic,12891,Hybrid,74.3,392.73,344.16,122
C-HR,2019,24595,Automatic,6692,Hybrid,74.3,449.24,390.8,122
C-HR,2019,29140,Automatic,5008,Hybrid,54.3,532.26,459.31,184
C-HR,2017,14392,Automatic,72243,Hybrid,74.3,262.88,237,122
C-HR,2018,16691,Automatic,7500,Gasoline,47.9,304.87,271.65,114
C-HR,2019,25991,Automatic,6829,Hybrid,74.3,474.74,411.84,122
C-HR,2019,26791,Automatic,2373,Hybrid,74.3,489.35,423.9,122
C-HR,2020,28991,Automatic,3798,Hybrid,54.3,529.53,440.72,184
C-HR,2017,17000,Automatic,39917,Hybrid,74.3,310.51,276.31,122
C-HR,2017,21234,Automatic,17386,Hybrid,74.3,387.85,340.13,122
C-HR,2017,18802,Automatic,45595,Hybrid,74.3,343.43,303.47,122
C-HR,2018,17787,Automatic,16716,Hybrid,74.3,324.89,288.17,122
C-HR,2019,23688,Automatic,9651,Hybrid,74.3,432.67,377.13,122
C-HR,2018,20995,Automatic,9956,Gasoline,34.5,383.48,336.53,114
C-HR,2019,25000,Automatic,6965,Hybrid,74.3,456.64,396.9,122
C-HR,2017,21499,Automatic,21509,Hybrid,74.3,392.69,344.13,122
C-HR,2017,22250,Automatic,18000,Hybrid,74.3,406.41,355.45,122
C-HR,2018,19500,Manual,17325,Gasoline,47.1,356.18,313.99,114
C-HR,2017,19698,Automatic,21890,Hybrid,74.3,359.79,316.98,122
C-HR,2018,17498,Automatic,28775,Hybrid,74.3,319.61,283.82,122
C-HR,2017,20000,Automatic,12771,Hybrid,74.3,365.31,321.53,122
C-HR,2019,23499,Automatic,4902,Hybrid,74.3,429.22,374.28,122
C-HR,2018,23745,Manual,9511,Gasoline,41.5,433.71,377.98,114
C-HR,2017,19495,Automatic,41000,Hybrid,74.3,356.09,313.92,122
C-HR,2017,17399,Automatic,31216,Hybrid,74.3,317.8,282.32,122
C-HR,2018,24995,Automatic,4438,Hybrid,74.3,456.55,396.83,122
C-HR,2019,27990,Automatic,5500,Hybrid,57.7,511.25,441.97,122
C-HR,2019,22995,Automatic,6300,Hybrid,54.3,420.01,366.68,184
C-HR,2018,15790,Manual,12600,Gasoline,41.5,288.41,258.07,114
C-HR,2017,14995,Manual,23192,Gasoline,47.1,273.89,246.09,114
C-HR,2018,17740,Automatic,29473,Hybrid,74.3,324.03,287.46,122
C-HR,2017,18995,Automatic,35116,Hybrid,74.3,346.95,306.38,122
C-HR,2017,16689,Automatic,31455,Hybrid,74.3,304.83,271.62,122
C-HR,2018,15110,Manual,11459,Gasoline,47.9,275.99,247.82,114
C-HR,2017,15695,Manual,22757,Gasoline,47.1,286.68,256.64,114
C-HR,2018,21500,Automatic,15386,Hybrid,74.3,392.71,344.14,122
C-HR,2019,23995,Automatic,2276,Hybrid,74.3,438.28,381.75,122
C-HR,2018,18695,Automatic,19492,Hybrid,74.3,341.47,301.86,122
C-HR,2017,20750,Automatic,31288,Hybrid,74.3,379.01,332.84,122
C-HR,2017,21495,Automatic,11006,Hybrid,74.3,392.62,344.07,122
C-HR,2018,19995,Automatic,7000,Gasoline,47.9,365.22,321.46,114
C-HR,2017,16795,Manual,10000,Gasoline,47.1,306.77,273.22,114
C-HR,2018,22390,Automatic,16128,Hybrid,74.3,408.96,357.56,122
C-HR,2017,21900,Automatic,11879,Hybrid,74.3,400.01,350.17,122
C-HR,2017,21000,Automatic,17996,Hybrid,74.3,383.58,336.61,122
C-HR,2019,26700,Automatic,3499,Hybrid,74.3,487.69,422.53,122
C-HR,2019,22995,Manual,15000,Gasoline,41.5,420.01,366.68,114
C-HR,2016,20995,Automatic,27954,Hybrid,74.3,383.48,336.53,122
C-HR,2017,18995,Automatic,42888,Hybrid,74.3,346.95,306.38,122
C-HR,2018,22995,Automatic,26000,Hybrid,74.3,420.01,366.68,122
C-HR,2018,22750,Automatic,17000,Hybrid,74.3,415.54,362.99,122
C-HR,2017,20995,Automatic,20899,Hybrid,74.3,383.48,336.53,122
C-HR,2017,13995,Manual,34768,Gasoline,47.9,255.63,231.01,114
C-HR,2018,22500,Automatic,15800,Hybrid,74.3,410.97,359.22,122
C-HR,2018,21995,Automatic,5523,Hybrid,74.3,401.75,351.6,122
C-HR,2018,19995,Automatic,10312,Hybrid,74.3,365.22,321.46,122
C-HR,2017,21995,Automatic,11499,Hybrid,74.3,401.75,351.6,122
C-HR,2017,20995,Automatic,11084,Hybrid,74.3,383.48,336.53,122
C-HR,2017,20766,Automatic,23498,Hybrid,74.3,379.3,333.08,122
C-HR,2017,21995,Automatic,16250,Hybrid,74.3,401.75,351.6,122
C-HR,2018,19995,Automatic,30068,Hybrid,74.3,365.22,321.46,122
C-HR,2019,23466,Automatic,6164,Hybrid,74.3,428.62,373.78,122
C-HR,2018,21534,Automatic,18033,Hybrid,74.3,393.33,344.66,122
C-HR,2019,26932,Automatic,9925,Hybrid,74.3,491.93,426.03,122
C-HR,2018,22251,Automatic,18932,Hybrid,74.3,406.43,355.46,122
C-HR,2017,21171,Automatic,27965,Hybrid,74.3,386.7,339.18,122
C-HR,2017,15627,Manual,32000,Gasoline,47.1,285.43,255.61,114
C-HR,2019,23483,Automatic,6000,Hybrid,74.3,428.93,374.04,122
C-HR,2017,19245,Automatic,44973,Hybrid,74.3,351.52,310.15,122
C-HR,2018,16100,Manual,7780,Gasoline,47.9,294.07,262.74,114
C-HR,2018,20251,Automatic,12610,Hybrid,74.3,369.89,325.32,122
C-HR,2016,20365,Automatic,33261,Hybrid,74.3,371.98,327.03,122
C-HR,2018,19997,Automatic,30924,Hybrid,74.3,365.25,321.49,122
C-HR,2019,24500,Automatic,3067,Hybrid,74.3,447.5,389.37,122
C-HR,2017,15495,Manual,31448,Gasoline,47.1,283.02,253.62,114
C-HR,2019,23234,Automatic,9043,Hybrid,74.3,424.38,370.28,122
C-HR,2017,19950,Automatic,30920,Hybrid,74.3,364.4,320.78,122
C-HR,2017,17450,Automatic,27974,Gasoline,44.8,318.73,283.09,114
C-HR,2017,22450,Automatic,15454,Hybrid,74.3,410.06,358.46,122
C-HR,2018,21950,Automatic,20168,Hybrid,74.3,400.93,350.93,122
C-HR,2017,15950,Manual,30514,Gasoline,47.1,291.33,260.48,114
C-HR,2017,19950,Automatic,31287,Hybrid,74.3,364.4,320.78,122
C-HR,2017,15350,Manual,22461,Gasoline,47.1,280.38,251.44,114
C-HR,2019,26500,Automatic,2420,Hybrid,74.3,484.04,419.51,122
C-HR,2019,25000,Automatic,6637,Hybrid,74.3,456.64,396.9,122
C-HR,2018,23000,Automatic,29526,Hybrid,74.3,420.11,366.75,122
C-HR,2017,22495,Automatic,51800,Hybrid,74.3,410.88,359.14,122
C-HR,2017,20690,Automatic,18851,Hybrid,74.3,377.91,331.93,122
C-HR,2016,15495,Manual,20000,Gasoline,47.1,283.02,253.62,114
